00E4F9E8,00e4f9e8-5adb-4f6a-a256-0a6d70f18598,store 0000775
00E6DB16,00e6db16-539b-436e-8401-9a6e2f8f88e4,store 0000782
00E9B4EA,00e9b4ea-2d12-4733-9ec0-9f97e841977a,store 0000792
00F037EE,00f037ee-10b7-493a-9ec7-0518aa15a7e5,store 0000812
00F2C43F,00f2c43f-e5bb-45b9-a60c-da5eaf28955a,store 0000821
00F70412,00f70412-4189-4f01-942d-86bd645eb0f6,store 0000838
00F78319,00f78319-2516-4f7b-9c17-fffdcf1205df,store 0000841
00FAF271,00faf271-6be3-4e94-9d25-9eeb142b6be0,store 0000850
00FC1AE4,00fc1ae4-a13d-4889-b64d-f2dc05161837,store 0000858
0101719F,0101719f-31f4-40b1-8c3b-f170da6644ca,store 0000886
010182DF,010182df-2780-4212-9827-11c8eb3287a6,store 0000887
01070641,01070641-2d26-4011-a634-b26074afaa91,store 0000899
010789B1,010789b1-039f-4b47-93a1-c5bc27288bd3,store 0000903
01095866,01095866-26ff-45b6-9132-20a992bf3581,store 0000913
010CBD2C,010cbd2c-b016-4303-a156-9ff8cd096138,store 0000922
010DD118,010dd118-a5e2-4013-8cf2-2095cab4f1bf,store 0000932
0113C8E1,0113c8e1-bc03-4aad-84aa-ecd7134f579e,store 0000946
01154CD6,01154cd6-0d04-4c90-85e4-254b924c9fd0,store 0000957
011929CF,011929cf-c326-40f9-b6bd-05286b76f6bf,store 0000971
011B7723,011b7723-fc67-4e7d-8b7b-6e14217589c0,store 0000985
011D94D5,011d94d5-04a3-4f91-a732-762bf6ec51e9,store 0000991
011E0558,011e0558-9e4e-4fc3-9286-c9eb3579a20e,store 0000993
011F5C6F,011f5c6f-9af0-4902-8ba7-e6ac3632cc45,store 0000997
0122D33F,0122d33f-d7dd-4c66-a855-1f69a34db303,store 0001013
012495F4,012495f4-715b-4fc1-95f9-440ccdb3ef6e,store 0001019
012B75FA,012b75fa-8c38-4b89-830a-318d676a2c80,store 0001035
012B9028,012b9028-eae6-4a4c-bb05-963bb8fc6abc,store 0001037
01313F13,01313f13-2588-477a-8fa0-d08494b8f90f,store 0001060
013213DB,013213db-2ac6-45b1-a2d6-bfbc0abcd104,store 0001063
01341566,01341566-0017-47ed-882e-6793630dc0c4,store 0001075
013528B2,013528b2-5806-402f-9450-14efb8425625,store 0001079
01366922,01366922-16de-4e46-9bcb-3ce799b86aa9,store 0001084
0136D596,0136d596-e965-46d8-ad8d-bdbbd2b5b5a8,store 0001088
01371D7D,01371d7d-f01d-4267-bd9a-619bc200a2ff,store 0001089
013CF77F,013cf77f-3d3e-41ef-9a51-296229f03a07,store 0001109
0142537A,0142537a-72d3-4c59-a811-c6b04027ef6d,store 0001123
01478422,01478422-ecac-4e36-b377-09857baa038d,store 0001141
014B9EFE,014b9efe-3098-4a6b-a45f-e7ebfd17fbb5,store 0001163
014E8D37,014e8d37-70c3-4a18-bfbf-4d7c042e4eb9,store 0001177
014F1686,014f1686-64ae-4e9c-afd0-e743f9f8299c,store 0001179
01524155,01524155-f8de-44f7-8ca4-ecf6ce792665,store 0001197
015B56D3,015b56d3-1e17-448c-b79d-8b455a461392,store 0001232
015F4934,015f4934-5d69-4a91-a92e-24d7278eaf6d,store 0001251
01618BFB,01618bfb-e684-4fa2-82ab-e63cc9aab27c,store 0001260
01641F28,01641f28-64a9-494b-80d2-5557ec02d406,store 0001270
0169DA5A,0169da5a-33ee-487a-ad31-10e46c7e5e7b,store 0001294
01700DFB,01700dfb-6a5b-4017-96db-573e87131da4,store 0001321
017154EE,017154ee-7437-40cb-8bcc-b4df271b6b4c,store 0001324
0172153A,0172153a-aef4-4d5b-8bc8-6b8a8978e5db,store 0001330
017361AF,017361af-586d-4547-ae4f-f538676f2c3d,store 0001335
0179DCD7,0179dcd7-ec0e-47f4-8451-cf15c57d205a,store 0001359
017F0240,017f0240-62ac-4966-84c3-5c1100bb916e,store 0001379
018177C4,018177c4-a62f-4949-9b71-c4152270f1cb,store 0001391
0183415C,0183415c-8418-4284-a834-0386aa8aef52,store 0001397
0185F399,0185f399-54f3-45de-bd0b-5b874f7c3748,store 0001408
0186DDEA,0186ddea-b32b-4e38-9b70-7728f3ad51c9,store 0001413
018BB377,018bb377-5933-4a45-a227-8b2c64f3fbcf,store 0001438
018C3E1B,018c3e1b-1e19-43e6-ae4b-0b76af9b59c2,store 0001442
01975FC7,01975fc7-ec53-4efa-860a-8fea5fbae569,store 0001479
0197C0B6,0197c0b6-4c53-4fc6-aee4-b645c2e8a7c0,store 0001480
01A0FA39,01a0fa39-1e58-482b-b2e7-b7675ba47cb2,store 0001528
01A21860,01a21860-fe85-4f47-a4a8-46ca78a3a0d9,store 0001534
01A608AE,01a608ae-5c11-4240-8f2f-cf3c55a4b0a8,store 0001549
01A7A050,01a7a050-73f0-42d2-b9bc-e2f9e65ad5eb,store 0001554
01B5EE6C,01b5ee6c-efd7-4443-b1cb-ac47b2434f79,store 0001587
01BAD251,01bad251-b404-4523-b32b-c6c44fe90252,store 0001603
01BAD705,01bad705-0e75-4bec-af37-b57a28a86c6b,store 0001604
01BE6A61,01be6a61-b43c-49f3-991f-1a7a20714671,store 0001621
01C09940,01c09940-1ec8-40c6-916a-e713c3cdae01,store 0001627
01C1D913,01c1d913-e5be-4ced-8d34-571e4fa3772f,store 0001637
01C1E1BE,01c1e1be-cc96-45a3-bf8f-d5e95be4edd2,store 0001638
01C78F6B,01c78f6b-afc5-4357-8911-80efa5596992,store 0001663
01CD96CE,01cd96ce-d761-4e72-a4d1-1af3708a6298,store 0001682
01CDE97B,01cde97b-5308-414c-a863-5d7029de877d,store 0001684
01D206F5,01d206f5-440e-4b4d-b3ac-63447a70821f,store 0001699
01D2419B,01d2419b-2460-4c58-ab74-06effccf1fa5,store 0001701
01D4CFFA,01d4cffa-eb80-4166-b329-f4fbfd838181,store 0001711
01D54F1A,01d54f1a-b598-4fb2-92b2-8434638d0889,store 0001712
01D5FB31,01d5fb31-15e5-458d-91a5-43cea607b656,store 0001713
01D81874,01d81874-a6c2-438b-bfd9-9c00221d0b47,store 0001724
01DA6121,01da6121-50ad-4f64-8da8-6544303e0b0e,store 0001741
01DC478B,01dc478b-2ed4-4468-b8e7-5bbd622ef42f,store 0001750
01E8615B,01e8615b-48d7-4977-a578-685fe91cacc3,store 0001787
01EBCBA3,01ebcba3-1e6f-42be-8248-2466371405f1,store 0001797
01EC1E88,01ec1e88-1bf3-4040-ad75-047ac4a6e12c,store 0001799
01F6E5E3,01f6e5e3-aabc-423c-9b28-d4d53b8a795d,store 0001839
01F92D00,01f92d00-38cc-4bbd-9def-d88900a850a3,store 0001845
01FB10FF,01fb10ff-890a-4233-9f65-08bb0e1d021f,store 0001847
01FD041E,01fd041e-c86d-4551-9078-803bebad7dd8,store 0001856
01FE74DF,01fe74df-43a7-449d-83f7-eb7bfb601f47,store 0001860
01FFC2C9,01ffc2c9-ffeb-4b0b-adc1-46a02797d9ca,store 0001862
0204344B,0204344b-dec8-4f7c-821d-5f32c4ed2f7f,store 0001881
02067E32,02067e32-215b-4df5-ac53-1cfdde0d9a87,store 0001891
020792A5,020792a5-aa38-4ff3-a6ca-85a2cea51ef8,store 0001895
020868DA,020868da-35a2-48ea-a562-801d28d3aebd,store 0001897
020B3A09,020b3a09-44fe-4481-886a-8ece424ab831,store 0001908
0213B3F3,0213b3f3-b7ac-4026-a434-2517c43abc7f,store 0001935
021679BD,021679bd-f530-4a25-8d63-e1bbea0e05bb,store 0001945
02195EC0,02195ec0-b9c4-4065-afe6-19fcd83216d8,store 0001958
021A93BD,021a93bd-7b27-486e-b525-1d758adc702b,store 0001962
021D95BE,021d95be-769f-43cb-96b2-547fbda0788b,store 0001978
021F722D,021f722d-4c71-4057-ae9a-448cadeb64ff,store 0001987
02201BE0,02201be0-0499-4194-9feb-8d23415e517f,store 0001989
0222CF85,0222cf85-421a-442a-89bb-db9852b8a557,store 0001999
02256B5B,02256b5b-e784-4c59-96ee-6ec37a3088bd,store 0002005
022E1C51,022e1c51-75d9-48b7-bff2-57c6251016ae,store 0002041
023279AE,023279ae-0e25-45b1-bc9e-dc1653684a08,store 0002052
02356358,02356358-41a9-47f5-959e-c69f641ff255,store 0002063
0235FE69,0235fe69-ea1a-4611-8064-8cbf4bf90e02,store 0002065
0237B780,0237b780-8597-40cf-ae3e-7d0fbcd36f20,store 0002075
024770BD,024770bd-b181-405f-8ef0-4ddf77b18dea,store 0002117
024A1AA2,024a1aa2-ff54-41e2-b874-41994acc9d6a,store 0002128
024DF496,024df496-6a51-40ac-bb32-5fc3909bccba,store 0002142
024F6882,024f6882-babd-40fa-96ce-9b8fa7020bfe,store 0002152
02547D74,02547d74-40b3-4d6e-93d1-955dce6b87cd,store 0002176
0257C684,0257c684-dc3c-4266-9088-fdac2dce4f8e,store 0002187
025B578C,025b578c-1b1f-43d3-a4dd-24a444f53460,store 0002202
025F4DBF,025f4dbf-a78a-4945-8597-429f1c87a668,store 0002210
026E1A1A,026e1a1a-d328-4f38-9c0d-2345d832d74e,store 0002272
02701268,02701268-56ab-4a88-bb9e-e3c740fcb590,store 0002282
0275AF04,0275af04-6195-4f12-b61d-68c2af82864d,store 0002302
027B7744,027b7744-0bf1-46fe-9844-855ba8466e70,store 0002321
0288E45E,0288e45e-7e35-4acd-9134-5f2e69280dd1,store 0002375
028C801A,028c801a-1e35-4613-a2d0-b04b80bb45ed,store 0002392
0293DE16,0293de16-0574-4e93-b6b6-6544901fa394,store 0002420
02967F92,02967f92-7f71-466d-ab01-bd7f37408230,store 0002433
029C1FC4,029c1fc4-cf5e-4972-bbca-902ec2794a70,store 0002451
029CB719,029cb719-b5f0-4d50-9203-72cba609eb46,store 0002458
029D3B0B,029d3b0b-bd3d-44a2-be24-bbe7d6faa7df,store 0002461
02B8819D,02b8819d-9ac3-4ea7-84d3-1301efc37054,store 0002566
02BA26C1,02ba26c1-2c74-4800-87e8-75f071b68643,store 0002574
02BB7669,02bb7669-b80b-4bb6-a6b5-c4d73735d05e,store 0002584
02C543D1,02c543d1-9194-4fa0-9a07-02ca9806fe9e,store 0002611
02C63C27,02c63c27-21f5-48df-9a2b-11c56acb3316,store 0002616
02C8BE5D,02c8be5d-da1d-4a19-8a33-d029f0a3927f,store 0002625
02CAB669,02cab669-f614-4396-94c2-96c1beb8fe3a,store 0002634
02DB1E6A,02db1e6a-2269-49ad-8e67-86f6becd074c,store 0002693
02DE94D1,02de94d1-7182-437e-9f93-b9c328d6e0b4,store 0002704
02DFF913,02dff913-31a1-4f7f-a422-85bcb0dc7d86,store 0002713
02E02114,02e02114-4ba3-4288-a0a2-6307c8c013a5,store 0002715
02E06794,02e06794-1577-4f74-aa03-0182f1958102,store 0002719
02E0A0AB,02e0a0ab-01cf-48cd-a265-72c60c7ff03b,store 0002722
02E3490C,02e3490c-1986-44f7-865a-c9215823777c,store 0002728
02E5EC2B,02e5ec2b-0b01-45d5-8e55-f966290e73c3,store 0002737
02E7F228,02e7f228-b1fc-4cf2-abee-8b28839bfbad,store 0002741
02E81BFD,02e81bfd-4194-4d6d-b0a2-1251e3b9107a,store 0002742
02E9F76B,02e9f76b-b993-4fa1-809b-be80b8e1d458,store 0002749
02EBD759,02ebd759-bc5f-41c5-a959-83240e4b57c3,store 0002758
02F10DCB,02f10dcb-481f-4bc3-aec1-01e942a1ac32,store 0002779
02F125CD,02f125cd-3bc6-4447-86d4-3e37c66a3f5e,store 0002780
02F2AC31,02f2ac31-deac-4b18-8cb7-2f86959193ea,store 0002790
02F6B7F3,02f6b7f3-f788-4457-97f1-2604fab30729,store 0002809
02FA12A5,02fa12a5-6616-4722-baca-422a59c9d4e3,store 0002819
02FCABD6,02fcabd6-aab6-4d92-abbc-45df8d1446ea,store 0002830
02FD96C6,02fd96c6-ee16-470b-aaf4-eccbd9d6957a,store 0002831
02FF1BC3,02ff1bc3-2775-4da1-87ec-6a38b1a06ff6,store 0002835
0306ACE7,0306ace7-ad6a-4ba5-a9db-6979d242eb24,store 0002869
030704E0,030704e0-66e7-48b2-aa0d-9bdf819c6410,store 0002870
0307289E,0307289e-2cee-4493-a2c8-14acaf4df5de,store 0002871
03101967,03101967-8f60-40f0-8eec-0742d027eafc,store 0002907
0316F511,0316f511-99b9-48fd-9eb6-62999ff46688,store 0002928
031CC846,031cc846-33b8-4d2b-8e07-0db73052644e,store 0002948
0322C0C3,0322c0c3-8273-410b-9f7d-393dbcf9605c,store 0002967
0322D808,0322d808-cd3e-4211-9a0a-83ed34351e77,store 0002968
03255B2D,03255b2d-1d71-4ee6-920a-ddbae373222e,store 0002979
03265C15,03265c15-c45f-44cf-9793-dab21ad9bccf,store 0002984
0328F04B,0328f04b-2808-4ecd-858b-4f5fa83b7ab1,store 0002991
03294852,03294852-a675-4850-bf3e-73d0295bca8f,store 0002993
032B76E3,032b76e3-068f-4aca-9081-7b2559794a7f,store 0003002
032E2324,032e2324-c295-4123-82b8-dc128aef7cb0,store 0003017
033B15EB,033b15eb-00f4-419b-95d8-4bb033cf7e0a,store 0003062
033DF8CC,033df8cc-fcbd-4425-bec5-d21e73e4644b,store 0003071
033F0309,033f0309-ad41-46d1-b353-742e884745aa,store 0003074
034263B9,034263b9-03d2-4583-8b34-d52389d16e99,store 0003086
0343BB15,0343bb15-0198-437b-b519-78152a6daaa3,store 0003096
034B8650,034b8650-a1a2-479c-ba44-b4d063be38db,store 0003121
0350699F,0350699f-5cac-4b38-a6e4-f436aa2e7789,store 0003140
0350C685,0350c685-eec7-4e4c-b875-2ad8b3c17bc3,store 0003142
03538EE3,03538ee3-7325-48de-b940-93e0c7ac54fb,store 0003153
03544269,03544269-08be-422a-8ae0-26433efab285,store 0003156
03557243,03557243-b896-4c16-be91-4ebdec244006,store 0003160
035ADEA3,035adea3-dbd0-4a41-a034-ab1289f7a860,store 0003173
035B0146,035b0146-317b-4e09-bb62-009bf95c3293,store 0003174
036248A1,036248a1-26fe-4fd1-9ffe-f423aa831233,store 0003209
0365327B,0365327b-341e-446d-be7b-85ff5d8a1d7f,store 0003219
03678A08,03678a08-5801-4e39-a2a0-14e933150c59,store 0003229
03681E42,03681e42-6c39-4e60-8e67-89e334ec8fc3,store 0003230
036EA153,036ea153-5217-4b32-b0b5-f31f10ac0407,store 0003259
0378D3A5,0378d3a5-ffe7-4d7c-90f7-dfbc9bf9464a,store 0003285
037AD50F,037ad50f-849a-477b-898c-5ab15d8a37a3,store 0003294
037F9E55,037f9e55-0d7d-4738-a0c0-a559fa0ffc61,store 0003311
037FA908,037fa908-be21-427f-aa9f-5f21e339303e,store 0003313
03801FAD,03801fad-1740-4748-ba67-d81030478d7f,store 0003317
0380F320,0380f320-3c67-440b-9b13-4d84b3a76ea1,store 0003321
0382C7E3,0382c7e3-0f06-4fa7-981c-330709d6c831,store 0003324
038B8F49,038b8f49-48b2-412f-9a95-b78fbf57af06,store 0003361
038C2FE4,038c2fe4-928e-419e-bb68-4296743341df,store 0003364
038C6B4C,038c6b4c-43bd-4515-b068-2a6cea452a8b,store 0003366
039B3784,039b3784-64ef-4e09-a33c-a13e66f76609,store 0003420
039FD1AA,039fd1aa-3e84-4416-b5f8-df659790210a,store 0003440
03A57F57,03a57f57-f1ae-44a9-bcae-3a182f41a54a,store 0003463
03AB7D4B,03ab7d4b-60a6-4863-9057-c0ab4b6fc522,store 0003479
03AC314F,03ac314f-83e9-4bd1-b847-3c87aae4f9e4,store 0003481
03ADA70F,03ada70f-3621-42f2-9234-750be8767ce1,store 0003489
03B44A62,03b44a62-4ce4-4571-ba2f-b010a5142ce4,store 0003514
03B5F590,03b5f590-1efd-41ef-8e2f-d942c8946089,store 0003520
03B63AE3,03b63ae3-abad-41f8-b6c1-2d051da7653a,store 0003521
03BA05DF,03ba05df-9440-4805-9335-b2bddc37a50f,store 0003533
03BA81CB,03ba81cb-9ec8-468b-bba4-d8f4cbb79d57,store 0003535
03BD743F,03bd743f-0f1a-473e-87c2-0eb626efa5e7,store 0003550
03C1D849,03c1d849-80cb-4894-9240-15b4b3742e7c,store 0003570
03C30FFD,03c30ffd-c651-4cb0-98d6-b17ec08cce30,store 0003574
03C4D77D,03c4d77d-085a-4b4c-9c6a-e6ebb74c5d13,store 0003582
03C585ED,03c585ed-1848-4cf1-ab57-a82a7edb56b0,store 0003587
03C5952F,03c5952f-3887-4e83-9937-c15eb1a0eb0f,store 0003588
03C840D9,03c840d9-b658-4704-a8aa-748990177245,store 0003600
03CD24FF,03cd24ff-d1fb-4e60-b310-d990aa01be9a,store 0003617
03D37B13,03d37b13-cdd1-4556-a801-c380de548b5b,store 0003628
03D3BB79,03d3bb79-4545-4165-9c36-05f63d252190,store 0003630
03D6562D,03d6562d-86b3-4606-b1f3-82bce76ffe63,store 0003640
03DD7E92,03dd7e92-78a1-47b4-b397-99e5dda20862,store 0003663
03DDD03C,03ddd03c-ddac-49a4-86b9-d30c6853e439,store 0003664
03E33CB9,03e33cb9-5fdf-4b4f-b39e-c37a26a66b70,store 0003682
03E36374,03e36374-8d22-4832-9698-aa7163847271,store 0003683
03E37997,03e37997-b60d-423e-9991-623b6ee90d52,store 0003684
03E3A482,03e3a482-6a5f-42bb-82da-0462f9b0d9d5,store 0003686
03E5A682,03e5a682-9313-4335-8a4e-bdb2bd5e7bd3,store 0003693
03E5DB87,03e5db87-3ec5-4588-a952-5e33d29f344d,store 0003694
03E65B13,03e65b13-05d6-42a1-b5d2-d4a49f961b10,store 0003696
03EA8C32,03ea8c32-cb1d-4e02-94c9-5beb13b2e703,store 0003720
03EC46A0,03ec46a0-be8f-46fb-be57-757b6776303d,store 0003726
03ED2B0E,03ed2b0e-e53a-4216-934a-2cfe3f9e4f26,store 0003732
03EE81FC,03ee81fc-618d-4ea6-bb15-30b64e93e565,store 0003734
03F3C39B,03f3c39b-7962-4289-9adf-171be54e0f6c,store 0003749
03FB32EC,03fb32ec-5756-4f01-b60d-6bdc466d3207,store 0003774
03FF24AE,03ff24ae-df02-4e00-94e8-36bb966565e3,store 0003793
0400393D,0400393d-ebd1-4fe0-a420-f930fbda0d55,store 0003798
04053D88,04053d88-aa4c-4b34-9a30-08f473903e97,store 0003820
04058E15,04058e15-cab7-4c49-9bec-e80fd1709a53,store 0003821
0407CCDE,0407ccde-754b-437e-8307-cc208d23d242,store 0003823
0407F22F,0407f22f-92d4-4cfe-aef7-969ed7c1119a,store 0003825
040ABF28,040abf28-32a7-4079-8138-dce76959c929,store 0003832
040AEF1C,040aef1c-012c-4147-b184-b50da34c8d68,store 0003833
041133AB,041133ab-8303-4bba-a014-b880997c9efb,store 0003856
0413C89E,0413c89e-deb9-420f-9e2f-38d1a5f55081,store 0003868
0414E79D,0414e79d-14cd-4299-83dd-9bfc2018bd2e,store 0003872
041788B8,041788b8-eb3c-4458-8808-b98f851380e3,store 0003883
0418EEC2,0418eec2-a40e-4db4-a18b-e149d549b0d5,store 0003886
041B846D,041b846d-45e5-4861-9f42-f6037c4b6a8a,store 0003895
041C0618,041c0618-b1c0-4efb-8f5d-b928ac5a7c76,store 0003897
0426BAB1,0426bab1-cba9-49c9-963e-9cf3ee199f5d,store 0003934
0428905D,0428905d-ef6b-4479-b577-7015f82fc69d,store 0003942
042DC790,042dc790-6031-4ef7-aadf-131469bbeadd,store 0003959
042DD50A,042dd50a-18c8-4aa6-92d4-7be959113c24,store 0003960
0434DFDF,0434dfdf-8543-409e-a758-08d3c235632a,store 0003983
044CECC8,044cecc8-1e27-4ee8-868b-be1c37c5ae6a,store 0004062
044D86F3,044d86f3-f652-4caa-a598-eb4c86fe9d91,store 0004064
044ED777,044ed777-322b-408d-929d-55aef1d9ea70,store 0004072
0450D675,0450d675-59e3-4e1a-9807-f135d51c5835,store 0004082
0458148F,0458148f-1627-4c66-8705-7ddf9d657dd8,store 0004099
045CB3AA,045cb3aa-a7fe-43dd-80ac-5491f81fc73d,store 0004115
045F9701,045f9701-4658-4eb7-9107-bef78780ac9b,store 0004126
0461F099,0461f099-1575-44bb-b8fd-2a4e87f421ef,store 0004132
0465640A,0465640a-1f16-4aea-a403-6a6b4c4b10cf,store 0004142
0466EBB1,0466ebb1-0bc6-4a8a-9733-516f0ed0a2be,store 0004149
046C3BDE,046c3bde-eefe-47d6-8bc0-588150eeb7cc,store 0004166
046FADBB,046fadbb-18dd-430d-95a3-d6dbd1e698b8,store 0004180
0470D07F,0470d07f-2141-4da4-8fb9-163eae54c4dd,store 0004183
0470FEBA,0470feba-9913-4bca-bd98-f4dfcc9f6d80,store 0004185
04712A7A,04712a7a-5898-4102-9c9b-113ba681c17f,store 0004186
0471A93A,0471a93a-b45c-41e8-8a81-af21a8be9d96,store 0004189
0474462B,0474462b-9e31-43e8-97fd-c9a6537d4f2c,store 0004204
0477B40C,0477b40c-bb1c-45b7-959a-fd669d634036,store 0004219
0479528E,0479528e-24bf-46c3-b030-cd9940d1ef0c,store 0004224
047B7868,047b7868-2a95-42e4-ad40-125063b6c381,store 0004238
047D0A7D,047d0a7d-0878-41d9-a0dd-c57452872cfc,store 0004244
047EE99B,047ee99b-0ecf-4417-8b4d-edab61280029,store 0004247
0480B686,0480b686-109e-4488-9b5b-fc16e5d1b266,store 0004259
04811B57,04811b57-8258-4601-a51d-7594aa171d34,store 0004260
04817D25,04817d25-ac4c-44c0-ab4b-1bb7142daf42,store 0004261
0481F3D5,0481f3d5-88d9-4f90-a256-796582a241fb,store 0004262
0482E7B5,0482e7b5-0984-40ff-98fb-051dce1cc4ad,store 0004265
0485A873,0485a873-b166-4058-8035-595813fdcc1c,store 0004280
04869DDE,04869dde-9705-4a20-85e8-9822652e4bc4,store 0004285
048719E9,048719e9-4264-4af6-8952-dc4e3d279bc2,store 0004290
048E5DCA,048e5dca-64a5-4efe-a3a9-fe772452dcbf,store 0004314
048FE471,048fe471-9576-46ef-a198-2cb973947032,store 0004320
0492DF29,0492df29-6171-4c0f-815d-495b50f7f047,store 0004327
0494B9F8,0494b9f8-73ea-4bb0-a322-3ee521a9a385,store 0004336
04953C49,04953c49-1746-4f83-a677-b2b2e83bdaef,store 0004339
0495EF45,0495ef45-afe3-42e6-8181-a3ee4fe740a5,store 0004343
0499CA9C,0499ca9c-1756-4807-99e0-b82f71ccbd0c,store 0004356
049CA2E0,049ca2e0-9b11-40f3-800c-579e05b3b251,store 0004368
049CA82E,049ca82e-53b1-42d0-9e93-521cc3e32075,store 0004369
